key,value,dataset,model,subgraph,gnn_type,times,hidden_dim,layers_pre_mp,layers_post_mp,layers_gnn,stage_type,activation,has_bn,has_l2norm,mini_batch_flag,macro_func,dropout,lr,num_heads,weight_decay,patience,max_epoch,feat,score1-mean,score1-std,score2-mean,score2-std,epoch,time,parameter,optimizer,loss_fn,score
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,gcnconv,1,16,1,1,1,skipsum,elu,FALSE,TRUE,FALSE,sum,0.3,0.0001,1,0.0001,40,200,2,1,0,0.578264047,0.020048176,199,477.9617772,1015456,SGD,dot-product,0.578264047
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,gatconv,1,64,3,2,2,skipsum,tanh,FALSE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.843457017,0.006210781,99,378.9197044,1595968,Adam,dot-product,0.843457017
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,gcnconv,1,16,3,3,5,skipcat,prelu,FALSE,TRUE,FALSE,sum,0.6,0.1,2,0.0001,40,200,0,1,0,0.759977269,0.017827499,199,220.2623844,55202,SGD,dot-product,0.759977269
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,sageconv,2,8,2,3,2,skipsum,prelu,TRUE,TRUE,FALSE,attention,0,0.01,2,0.0001,40,100,0,1,0,0.887303185,0.015245542,99,387.9954252,513465,Adam,dot-product,0.887303185
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,gatconv,1,128,1,2,2,stack,elu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,2,1,0,0.782058566,0.016367257,199,600.6938117,1459584,Adam,dot-product,0.782058566
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,ginconv,1,64,3,3,3,skipcat,tanh,FALSE,FALSE,FALSE,attention,0,0.1,8,0.0001,40,400,0,1,0,0.497395072,0.003683925,399,594.6316679,1689920,Adam,dot-product,0.497395072
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,sageconv,2,8,2,3,2,skipsum,prelu,TRUE,TRUE,FALSE,attention,0,0.01,2,0.0001,40,100,0,1,0,0.885885198,0.010505064,99,336.0107648,506041,Adam,dot-product,0.885885198
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,sageconv,2,8,2,3,2,skipsum,prelu,TRUE,TRUE,FALSE,attention,0,0.01,2,0.0001,40,100,0,1,0,0.828336458,0.003341617,99,209.5465493,508889,Adam,dot-product,0.828336458
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,gatconv,2,64,3,1,2,skipsum,relu,FALSE,TRUE,FALSE,sum,0,0.01,1,0.0001,40,400,2,1,0,0.932142687,0.002551665,399,324.7136328,671552,Adam,dot-product,0.932142687
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,gcnconv,1,16,3,3,5,skipcat,prelu,FALSE,TRUE,FALSE,sum,0.6,0.1,2,0.0001,40,200,0,1,0,0.839776204,0.013698425,199,694.6788099,43442,SGD,dot-product,0.839776204
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,sageconv,1,32,3,1,3,skipsum,elu,TRUE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.51088299,0.013128318,99,189.0168939,712256,SGD,dot-product,0.51088299
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,gcnconv,1,16,3,3,5,skipcat,prelu,FALSE,TRUE,FALSE,sum,0.6,0.1,2,0.0001,40,200,0,1,0,0.759973839,0.020323489,199,509.7884333,47362,SGD,dot-product,0.759973839
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,gcnconv,2,16,3,1,5,skipcat,lrelu,TRUE,TRUE,FALSE,mean,0.6,0.001,8,0.0001,40,200,2,1,0,0.658114309,0.009099456,199,981.443826,1018768,SGD,dot-product,0.658114309
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,sageconv,1,32,3,1,3,skipsum,elu,TRUE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.508320489,0.005622326,99,209.6514733,721664,SGD,dot-product,0.508320489
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,ginconv,1,16,3,3,1,stack,relu,TRUE,FALSE,FALSE,attention,0,0.001,4,0.0001,40,100,0,1,0,0.666718685,0.016159367,99,208.3937004,23648,SGD,dot-product,0.666718685
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,ginconv,1,16,3,3,1,stack,relu,TRUE,FALSE,FALSE,attention,0,0.001,4,0.0001,40,100,0,1,0,0.657183216,0.024410653,99,210.2602367,23648,SGD,dot-product,0.657183216
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,gcnconv,2,16,2,3,3,skipsum,elu,FALSE,FALSE,FALSE,attention,0.6,0.0001,1,0.0001,40,100,2,1,0,0.432541767,0.038931566,99,249.484688,171488,SGD,dot-product,0.432541767
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,ginconv,1,8,1,3,4,skipsum,tanh,FALSE,TRUE,FALSE,max,0,0.001,4,0.0001,40,400,2,1,0,0.825864744,0.007223369,399,1164.070859,507392,Adam,dot-product,0.825864744
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,gcnconv,1,16,1,1,1,skipsum,elu,FALSE,TRUE,FALSE,sum,0.3,0.0001,1,0.0001,40,200,2,1,0,0.576310876,0.007753864,199,174.7620947,1016544,SGD,dot-product,0.576310876
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,gatconv,2,16,3,2,2,skipsum,tanh,FALSE,FALSE,FALSE,mean,0.6,0.001,4,0.0001,40,100,0,1,0,0.851635282,0.00504622,99,374.6561286,344672,Adam,dot-product,0.851635282
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,gcnconv,2,32,3,3,6,skipcat,prelu,TRUE,TRUE,FALSE,mean,0,0.01,8,0.0001,40,400,2,1,0,0.460761641,0.106843596,399,1328.852032,1123265,SGD,dot-product,0.460761641
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,sageconv,2,16,2,3,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.001,8,0.0001,40,400,2,1,0,0.939074802,0.004026788,399,735.5597417,213424,Adam,dot-product,0.939074802
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,ginconv,2,128,1,2,4,skipcat,relu,TRUE,FALSE,FALSE,mean,0,0.001,8,0.0001,40,200,0,1,0,0.805033215,0.003800879,199,702.3996353,872192,SGD,dot-product,0.805033215
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,ginconv,2,32,3,3,1,skipcat,prelu,TRUE,FALSE,FALSE,max,0.3,0.001,4,0.0001,40,100,0,1,0,0.512551794,0.003682771,99,273.0376773,703041,SGD,dot-product,0.512551794
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,gatconv,1,32,3,1,1,stack,relu,FALSE,TRUE,FALSE,sum,0.3,0.01,8,0.0001,40,400,0,1,0,0.845383869,0.004693589,399,728.0182567,2042176,Adam,dot-product,0.845383869
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,ginconv,1,8,1,3,4,skipsum,tanh,FALSE,TRUE,FALSE,max,0,0.001,4,0.0001,40,400,2,1,0,0.821613247,0.012265209,399,699.389431,505664,Adam,dot-product,0.821613247
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,sageconv,1,16,1,1,3,skipcat,prelu,TRUE,TRUE,FALSE,max,0,0.0001,8,0.0001,40,100,0,1,0,0.799949159,0.006797889,99,183.0071082,25826,Adam,dot-product,0.799949159
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,sageconv,2,32,2,1,5,skipcat,elu,TRUE,TRUE,FALSE,sum,0,0.0001,1,0.0001,40,200,0,1,0,0.832577115,0.008870943,199,977.9963605,1016768,Adam,dot-product,0.832577115
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,ginconv,2,32,3,3,1,skipcat,prelu,TRUE,FALSE,FALSE,max,0.3,0.001,4,0.0001,40,100,0,1,0,0.515187997,0.011970098,99,265.1726339,692641,SGD,dot-product,0.515187997
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,gatconv,2,16,3,1,6,skipsum,elu,FALSE,TRUE,FALSE,attention,0.3,0.01,4,0.0001,40,400,0,1,0,0.869700195,0.018864141,399,4760.521523,1053840,Adam,dot-product,0.869700195
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,gcnconv,2,16,2,3,3,skipsum,elu,FALSE,FALSE,FALSE,attention,0.6,0.0001,1,0.0001,40,100,2,1,0,0.728960578,0.076170415,99,230.6509624,163760,SGD,dot-product,0.728960578
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,sageconv,1,8,3,2,6,skipsum,relu,FALSE,TRUE,FALSE,mean,0.6,0.1,1,0.0001,40,200,2,1,0,0.690517267,0.015209911,199,692.0904229,525464,SGD,dot-product,0.690517267
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,gcnconv,1,32,1,2,4,stack,relu,FALSE,TRUE,FALSE,sum,0.6,0.1,4,0.0001,40,400,2,1,0,0.814551992,0.022411388,399,1315.53784,689152,Adam,dot-product,0.814551992
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,ginconv,2,128,2,2,1,skipsum,elu,TRUE,FALSE,FALSE,max,0,0.0001,4,0.0001,40,100,0,1,0,0.729308643,0.006885104,99,277.390069,8277504,SGD,dot-product,0.729308643
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,gcnconv,2,16,2,3,3,skipsum,elu,FALSE,FALSE,FALSE,attention,0.6,0.0001,1,0.0001,40,100,2,1,0,0.414379004,0.050932792,99,241.5099995,171488,SGD,dot-product,0.414379004
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,sageconv,1,32,3,1,3,skipsum,elu,TRUE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.497492242,0.004110828,99,122.6358678,677888,SGD,dot-product,0.497492242
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,gatconv,1,64,3,2,2,skipsum,tanh,FALSE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.873254571,0.002488592,99,296.8293369,1407552,Adam,dot-product,0.873254571
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,ginconv,1,64,3,3,3,skipcat,tanh,FALSE,FALSE,FALSE,attention,0,0.1,8,0.0001,40,400,0,1,0,0.491814605,0.021208897,399,806.564353,1901504,Adam,dot-product,0.491814605
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,gcnconv,2,32,3,3,6,skipcat,prelu,TRUE,TRUE,FALSE,mean,0,0.01,8,0.0001,40,400,2,1,0,0.627141466,0.028862363,399,2034.278333,908225,SGD,dot-product,0.627141466
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,gatconv,1,64,3,2,2,skipsum,tanh,FALSE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.835527122,0.001500487,99,914.2717803,1549184,Adam,dot-product,0.835527122
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,gcnconv,1,16,1,1,1,skipsum,elu,FALSE,TRUE,FALSE,sum,0.3,0.0001,1,0.0001,40,200,2,1,0,0.64312215,0.006118876,199,241.3935752,1010288,SGD,dot-product,0.64312215
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,gatconv,1,32,3,1,1,stack,relu,FALSE,TRUE,FALSE,sum,0.3,0.01,8,0.0001,40,400,0,1,0,0.859224207,0.005982581,399,578.7530861,2212416,Adam,dot-product,0.859224207
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,ginconv,1,8,1,3,4,skipsum,tanh,FALSE,TRUE,FALSE,max,0,0.001,4,0.0001,40,400,2,1,0,0.831573014,0.02158669,399,1808.594508,516608,Adam,dot-product,0.831573014
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,gatconv,2,16,3,2,2,skipsum,tanh,FALSE,FALSE,FALSE,mean,0.6,0.001,4,0.0001,40,100,0,1,0,0.885207386,0.002737192,99,78.61455607,335760,Adam,dot-product,0.885207386
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,gcnconv,2,32,3,3,6,skipcat,prelu,TRUE,TRUE,FALSE,mean,0,0.01,8,0.0001,40,400,2,1,0,0.460898228,0.143709415,399,3138.303262,990977,SGD,dot-product,0.460898228
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,gatconv,2,16,3,1,6,skipsum,elu,FALSE,TRUE,FALSE,attention,0.3,0.01,4,0.0001,40,400,0,1,0,0.877179906,0.00926786,399,1396.983744,1020576,Adam,dot-product,0.877179906
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,sageconv,1,16,1,1,3,skipcat,prelu,TRUE,TRUE,FALSE,max,0,0.0001,8,0.0001,40,100,0,1,0,0.782746256,0.006384228,99,196.0446312,25826,Adam,dot-product,0.782746256
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,gcnconv,2,32,3,3,6,skipcat,prelu,TRUE,TRUE,FALSE,mean,0,0.01,8,0.0001,40,400,2,1,0,0.428096377,0.065624614,399,1747.698843,1015745,SGD,dot-product,0.428096377
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,gatconv,2,16,3,2,2,skipsum,tanh,FALSE,FALSE,FALSE,mean,0.6,0.001,4,0.0001,40,100,0,1,0,0.853911084,0.006863474,99,296.3737643,347920,Adam,dot-product,0.853911084
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,gatconv,1,64,3,2,2,skipsum,tanh,FALSE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.83809279,0.0029584,99,1121.201432,1767488,Adam,dot-product,0.83809279
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,gcnconv,2,16,3,1,5,skipcat,lrelu,TRUE,TRUE,FALSE,mean,0.6,0.001,8,0.0001,40,200,2,1,0,0.603556113,0.047197843,199,1630.220187,1107088,SGD,dot-product,0.603556113
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,ginconv,2,128,2,2,1,skipsum,elu,TRUE,FALSE,FALSE,max,0,0.0001,4,0.0001,40,100,0,1,0,0.645619433,0.008936683,99,350.6750104,8276352,SGD,dot-product,0.645619433
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,sageconv,1,8,3,2,6,skipsum,relu,FALSE,TRUE,FALSE,mean,0.6,0.1,1,0.0001,40,200,2,1,0,0.671778078,0.077363836,199,557.9325395,508496,SGD,dot-product,0.671778078
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,gatconv,1,128,1,2,2,stack,elu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,2,1,0,0.706989945,0.043819952,199,567.5407043,1393024,Adam,dot-product,0.706989945
loss_fn,dot-product,HGBl-PubMed,homo_GNN,homo,sageconv,1,8,3,2,6,skipsum,relu,FALSE,TRUE,FALSE,mean,0.6,0.1,1,0.0001,40,200,2,1,0,0.592880938,0.005765706,199,208.0305982,506696,SGD,dot-product,0.592880938
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,gatconv,1,128,1,2,2,stack,elu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,2,1,0,0.775991331,0.022749124,199,419.7970607,1393024,Adam,dot-product,0.775991331
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,gcnconv,1,16,3,3,5,skipcat,prelu,FALSE,TRUE,FALSE,sum,0.6,0.1,2,0.0001,40,200,0,1,0,0.763231388,0.014755577,199,873.3328249,47362,SGD,dot-product,0.763231388
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,ginconv,2,128,1,2,4,skipcat,relu,TRUE,FALSE,FALSE,mean,0,0.001,8,0.0001,40,200,0,1,0,0.792932543,0.002100563,199,215.3154597,1102080,SGD,dot-product,0.792932543
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,gcnconv,2,16,2,3,3,skipsum,elu,FALSE,FALSE,FALSE,attention,0.6,0.0001,1,0.0001,40,100,2,1,0,0.589696614,0.166762136,99,285.9697449,173120,SGD,dot-product,0.589696614
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,gatconv,2,64,3,1,2,skipsum,relu,FALSE,TRUE,FALSE,sum,0,0.01,1,0.0001,40,400,2,1,0,0.921840564,0.008755907,399,796.3431005,680128,Adam,dot-product,0.921840564
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,sageconv,2,8,2,3,2,skipsum,prelu,TRUE,TRUE,FALSE,attention,0,0.01,2,0.0001,40,100,0,1,0,0.886526876,0.012478775,99,562.6707053,514489,Adam,dot-product,0.886526876
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,gcnconv,1,32,1,2,4,stack,relu,FALSE,TRUE,FALSE,sum,0.6,0.1,4,0.0001,40,400,2,1,0,0.5824523,0.297381861,399,747.9340386,668032,Adam,dot-product,0.5824523
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,sageconv,1,32,3,1,3,skipsum,elu,TRUE,TRUE,FALSE,attention,0,0.0001,4,0.0001,40,100,2,1,0,0.499659223,0.014090397,99,337.6098139,752384,SGD,dot-product,0.499659223
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,ginconv,2,128,2,2,1,skipsum,elu,TRUE,FALSE,FALSE,max,0,0.0001,4,0.0001,40,100,0,1,0,0.575413639,0.017273443,99,347.1839359,8902528,SGD,dot-product,0.575413639
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,gatconv,2,16,3,2,2,skipsum,tanh,FALSE,FALSE,FALSE,mean,0.6,0.001,4,0.0001,40,100,0,1,0,0.859971448,0.004484623,99,793.9400911,360080,Adam,dot-product,0.859971448
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,ginconv,2,128,1,2,4,skipcat,relu,TRUE,FALSE,FALSE,mean,0,0.001,8,0.0001,40,200,0,1,0,0.784362492,0.003939221,199,144.3287964,1561856,SGD,dot-product,0.784362492
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,gcnconv,2,16,3,1,5,skipcat,lrelu,TRUE,TRUE,FALSE,mean,0.6,0.001,8,0.0001,40,200,2,1,0,0.678554364,0.044643028,199,1168.475121,1027696,SGD,dot-product,0.678554364
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,gatconv,2,64,3,1,2,skipsum,relu,FALSE,TRUE,FALSE,sum,0,0.01,1,0.0001,40,400,2,1,0,0.922757026,0.000904562,399,1051.588377,680128,Adam,dot-product,0.922757026
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,gcnconv,1,32,1,2,4,stack,relu,FALSE,TRUE,FALSE,sum,0.6,0.1,4,0.0001,40,400,2,1,0,0.848231597,0.005312934,399,2176.057119,710272,Adam,dot-product,0.848231597
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,gatconv,1,128,1,2,2,stack,elu,TRUE,FALSE,FALSE,sum,0,0.1,1,0.0001,40,200,2,1,0,0.754286297,0.039146203,199,484.6289959,1359744,Adam,dot-product,0.754286297
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,ginconv,2,128,2,2,1,skipsum,elu,TRUE,FALSE,FALSE,max,0,0.0001,4,0.0001,40,100,0,1,0,0.645085096,0.011947986,99,136.2999594,9034112,SGD,dot-product,0.645085096
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,ginconv,1,64,3,3,3,skipcat,tanh,FALSE,FALSE,FALSE,attention,0,0.1,8,0.0001,40,400,0,1,0,0.511909684,0.090998921,399,1428.047371,1851776,Adam,dot-product,0.511909684
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,sageconv,2,32,2,1,5,skipcat,elu,TRUE,TRUE,FALSE,sum,0,0.0001,1,0.0001,40,200,0,1,0,0.790219806,0.006465646,199,510.3465943,830272,Adam,dot-product,0.790219806
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,gatconv,1,32,3,1,1,stack,relu,FALSE,TRUE,FALSE,sum,0.3,0.01,8,0.0001,40,400,0,1,0,0.856133576,0.004663148,399,2558.82304,2248256,Adam,dot-product,0.856133576
loss_fn,dot-product,HGBl-LastFM,general_HGNN,relation,sageconv,2,32,2,1,5,skipcat,elu,TRUE,TRUE,FALSE,sum,0,0.0001,1,0.0001,40,200,0,1,0,0.839235845,0.011835037,199,464.914396,863168,Adam,dot-product,0.839235845
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,gcnconv,2,16,3,1,5,skipcat,lrelu,TRUE,TRUE,FALSE,mean,0.6,0.001,8,0.0001,40,200,2,1,0,0.650463145,0.045305791,199,1042.670651,1091728,SGD,dot-product,0.650463145
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,sageconv,2,16,2,3,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.001,8,0.0001,40,400,2,1,0,0.943305963,0.001837219,399,725.6216991,198064,Adam,dot-product,0.943305963
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,ginconv,2,32,3,3,1,skipcat,prelu,TRUE,FALSE,FALSE,max,0.3,0.001,4,0.0001,40,100,0,1,0,0.506783899,0.007044066,99,142.8604984,697697,SGD,dot-product,0.506783899
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,sageconv,1,8,3,2,6,skipsum,relu,FALSE,TRUE,FALSE,mean,0.6,0.1,1,0.0001,40,200,2,1,0,0.714783097,0.035386465,199,852.640182,522200,SGD,dot-product,0.714783097
loss_fn,dot-product,HGBl-amazon,general_HGNN,metapath,ginconv,2,128,1,2,4,skipcat,relu,TRUE,FALSE,FALSE,mean,0,0.001,8,0.0001,40,200,0,1,0,0.78516799,0.001501909,199,396.2568913,1102080,SGD,dot-product,0.78516799
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,sageconv,1,16,1,1,3,skipcat,prelu,TRUE,TRUE,FALSE,max,0,0.0001,8,0.0001,40,100,0,1,0,0.827292411,0.003305239,99,182.5080602,22754,Adam,dot-product,0.827292411
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,ginconv,1,16,3,3,1,stack,relu,TRUE,FALSE,FALSE,attention,0,0.001,4,0.0001,40,100,0,1,0,0.670861169,0.013052417,99,222.694092,24704,SGD,dot-product,0.670861169
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,gcnconv,1,16,1,1,1,skipsum,elu,FALSE,TRUE,FALSE,sum,0.3,0.0001,1,0.0001,40,200,2,1,0,0.586704621,0.017905568,199,176.7717195,1011104,SGD,dot-product,0.586704621
loss_fn,dot-product,HGBl-LastFM,general_HGNN,metapath,gcnconv,1,32,1,2,4,stack,relu,FALSE,TRUE,FALSE,sum,0.6,0.1,4,0.0001,40,400,2,1,0,0.806308478,0.049172634,399,1570.602089,684928,Adam,dot-product,0.806308478
loss_fn,dot-product,HGBl-PubMed,general_HGNN,metapath,gatconv,1,32,3,1,1,stack,relu,FALSE,TRUE,FALSE,sum,0.3,0.01,8,0.0001,40,400,0,1,0,0.844846536,0.004611274,399,2368.863693,2059552,Adam,dot-product,0.844846536
loss_fn,dot-product,HGBl-PubMed,general_HGNN,mixed,ginconv,1,8,1,3,4,skipsum,tanh,FALSE,TRUE,FALSE,max,0,0.001,4,0.0001,40,400,2,1,0,0.826393163,0.011218059,399,304.5322747,518912,Adam,dot-product,0.826393163
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,ginconv,1,16,3,3,1,stack,relu,TRUE,FALSE,FALSE,attention,0,0.001,4,0.0001,40,100,0,1,0,0.651351667,0.008467554,99,224.1708565,20816,SGD,dot-product,0.651351667
loss_fn,dot-product,HGBl-PubMed,general_HGNN,relation,gatconv,2,16,3,1,6,skipsum,elu,FALSE,TRUE,FALSE,attention,0.3,0.01,4,0.0001,40,400,0,1,0,0.902403072,0.003269102,399,6184.072191,1173024,Adam,dot-product,0.902403072
loss_fn,dot-product,HGBl-amazon,general_HGNN,relation,sageconv,2,16,2,3,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.001,8,0.0001,40,400,2,1,0,0.944932827,0.002954043,399,726.969924,198064,Adam,dot-product,0.944932827
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,ginconv,1,64,3,3,3,skipcat,tanh,FALSE,FALSE,FALSE,attention,0,0.1,8,0.0001,40,400,0,1,0,0.468413822,0.042935989,399,848.7030895,2087744,Adam,dot-product,0.468413822
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,sageconv,1,16,1,1,3,skipcat,prelu,TRUE,TRUE,FALSE,max,0,0.0001,8,0.0001,40,100,0,1,0,0.795300503,0.002502364,99,176.6486242,31970,Adam,dot-product,0.795300503
loss_fn,dot-product,HGBl-LastFM,homo_GNN,homo,sageconv,2,32,2,1,5,skipcat,elu,TRUE,TRUE,FALSE,sum,0,0.0001,1,0.0001,40,200,0,1,0,0.855850977,0.002795762,199,460.0365248,709568,Adam,dot-product,0.855850977
loss_fn,dot-product,HGBl-LastFM,general_HGNN,mixed,ginconv,2,32,3,3,1,skipcat,prelu,TRUE,FALSE,FALSE,max,0.3,0.001,4,0.0001,40,100,0,1,0,0.511733057,0.002236234,99,247.1967976,713441,SGD,dot-product,0.511733057
loss_fn,dot-product,HGBl-amazon,general_HGNN,mixed,gatconv,2,64,3,1,2,skipsum,relu,FALSE,TRUE,FALSE,sum,0,0.01,1,0.0001,40,400,2,1,0,0.918224498,0.012386728,399,1125.2275,697280,Adam,dot-product,0.918224498
loss_fn,dot-product,HGBl-amazon,homo_GNN,homo,sageconv,2,16,2,3,5,skipcat,elu,TRUE,TRUE,FALSE,max,0,0.001,8,0.0001,40,400,2,1,0,0.955479981,0.000563695,399,823.642328,190384,Adam,dot-product,0.955479981
layers_post_mp,2,HGBl-PubMed,general_HGNN,relation,gcnconv,1,8,2,2,3,skipcat,lrelu,TRUE,FALSE,FALSE,max,0.3,0.001,8,0.0001,40,400,0,1,0,0.899959953,0.009737919,399,1870.162643,514600,Adam,distmult,0.899959953
layers_post_mp,2,HGBl-LastFM,general_HGNN,relation,gatconv,1,32,2,2,3,skipcat,prelu,TRUE,TRUE,FALSE,mean,0.3,0.0001,1,0.0001,40,100,0,1,0,0.695711325,0.014782525,99,393.1466265,745921,Adam,distmult,0.695711325
layers_post_mp,2,HGBl-amazon,general_HGNN,mixed,gcnconv,1,128,2,2,4,stack,relu,TRUE,TRUE,FALSE,sum,0.3,0.0001,4,0.0001,40,400,2,1,0,0.515735364,0.011019968,399,1912.149416,1622400,SGD,dot-product,0.515735364
layers_post_mp,2,HGBl-PubMed,general_HGNN,relation,sageconv,2,128,1,2,2,skipsum,relu,TRUE,TRUE,FALSE,sum,0.3,0.001,2,0.0001,40,200,0,1,0,0.882673395,0.006744637,199,988.4026287,9422464,Adam,dot-product,0.882673395
layers_post_mp,2,HGBl-amazon,general_HGNN,mixed,gatconv,1,64,2,2,4,stack,prelu,FALSE,FALSE,FALSE,max,0.6,0.01,1,0.0001,40,100,2,1,0,0.660820101,0.041701581,99,434.3663316,731585,SGD,dot-product,0.660820101
layers_post_mp,2,HGBl-LastFM,homo_GNN,homo,ginconv,1,8,3,2,6,skipcat,lrelu,FALSE,TRUE,FALSE,attention,0.6,0.0001,4,0.0001,40,400,2,1,0,0.838587491,0.003914897,399,604.3219209,174664,Adam,dot-product,0.838587491
layers_post_mp,2,HGBl-PubMed,homo_GNN,homo,sageconv,2,128,1,2,2,skipsum,relu,TRUE,TRUE,FALSE,sum,0.3,0.001,2,0.0001,40,200,0,1,0,0.889004595,0.003214183,199,624.1990719,8177280,Adam,dot-product,0.889004595
